"";"t";"original_animal_id";"animal_year_id";"sex";"geometry"
"8562";2008-02-24 18:00:00;3361;33611;"f";c(79418.7161443833, 6628851.51803534)
"8563";2008-02-24 21:00:00;3361;33611;"f";c(79307.6515771565, 6628893.34832454)
"8564";2008-02-25;3361;33611;"f";c(79300.206841345, 6628891.72955735)
"8565";2008-02-25 03:00:00;3361;33611;"f";c(79113.2438140901, 6628747.20791868)
"8566";2008-02-25 06:00:00;3361;33611;"f";c(79110.1817685742, 6628750.30508155)
"8567";2008-02-25 09:01:00;3361;33611;"f";c(79063.519251761, 6628100.13230257)
"8568";2008-02-25 12:00:00;3361;33611;"f";c(79317.7389389697, 6627779.85679581)
"8569";2008-02-25 15:00:00;3361;33611;"f";c(79336.9605564988, 6627786.7625286)
"8570";2008-02-25 18:00:00;3361;33611;"f";c(79523.4620361549, 6627873.18691833)
"8571";2008-02-25 21:00:00;3361;33611;"f";c(79494.4279923391, 6627846.50998264)
"8572";2008-02-26;3361;33611;"f";c(79549.3778096162, 6627851.92357841)
"8573";2008-02-26 03:00:00;3361;33611;"f";c(79769.0410216691, 6627911.5611212)
"8574";2008-02-26 06:00:00;3361;33611;"f";c(79715.3225174895, 6627940.33818016)
"8575";2008-02-26 09:00:00;3361;33611;"f";c(80090.2504934086, 6627967.36019796)
"8576";2008-02-26 12:00:00;3361;33611;"f";c(79994.2630612754, 6627994.62855926)
"8577";2008-02-26 15:00:00;3361;33611;"f";c(80267.3265391189, 6627941.21349686)
"8578";2008-02-26 18:00:00;3361;33611;"f";c(80297.6963566207, 6628871.83805886)
"8579";2008-02-26 21:00:00;3361;33611;"f";c(80381.1921789774, 6628893.60911681)
"8580";2008-02-27;3361;33611;"f";c(80386.9077478526, 6628897.68287674)
"8581";2008-02-27 03:00:00;3361;33611;"f";c(80353.6770819084, 6629035.52038402)
"8582";2008-02-27 06:00:00;3361;33611;"f";c(80297.0448370805, 6629087.02444943)
"8583";2008-02-27 09:00:00;3361;33611;"f";c(80023.3815316609, 6629275.95171626)
"8584";2008-02-27 12:00:00;3361;33611;"f";c(79994.1138376903, 6629376.13957936)
"8585";2008-02-27 15:00:00;3361;33611;"f";c(80027.1391555439, 6629377.8745853)
"8586";2008-02-27 18:00:00;3361;33611;"f";c(80502.3096661445, 6629652.81859204)
"8587";2008-02-27 21:00:00;3361;33611;"f";c(80547.4435029135, 6629621.14110314)
"8588";2008-02-28;3361;33611;"f";c(80583.3788151758, 6629674.43794536)
"8589";2008-02-28 03:00:00;3361;33611;"f";c(80602.34102636, 6629644.56335388)
"8590";2008-02-28 06:00:00;3361;33611;"f";c(80604.2079886846, 6629632.06611345)
"8591";2008-02-28 09:00:00;3361;33611;"f";c(81232.7853595446, 6629892.06533466)
"8592";2008-02-28 12:00:00;3361;33611;"f";c(81071.7034309926, 6629876.80398097)
"8593";2008-02-28 15:00:00;3361;33611;"f";c(80515.0987116778, 6629176.24247536)
"8594";2008-02-28 18:00:00;3361;33611;"f";c(80910.552888898, 6629076.35604723)
"8595";2008-02-28 21:00:00;3361;33611;"f";c(80890.5113943831, 6629175.65380057)
"8596";2008-02-29;3361;33611;"f";c(80872.6046143746, 6629169.20062328)
"8597";2008-02-29 03:00:00;3361;33611;"f";c(80730.3252530296, 6629299.04369642)
"8598";2008-02-29 06:00:00;3361;33611;"f";c(80631.0448412384, 6629369.38195175)
"8599";2008-02-29 09:00:00;3361;33611;"f";c(80460.1464238022, 6629469.11663546)
"8600";2008-02-29 12:00:00;3361;33611;"f";c(80454.7577313786, 6629517.93698456)
"8601";2008-02-29 15:00:00;3361;33611;"f";c(80235.9282854305, 6629375.97169118)
"8602";2008-02-29 18:00:00;3361;33611;"f";c(80365.2197943794, 6629121.86415613)
"8603";2008-02-29 21:00:00;3361;33611;"f";c(80348.8893327662, 6629152.62287171)
"8604";2008-03-01;3361;33611;"f";c(80362.672570264, 6629133.02250168)
"8605";2008-03-01 03:00:00;3361;33611;"f";c(80504.000300443, 6628972.02836351)
"8606";2008-03-01 06:00:00;3361;33611;"f";c(81269.6068856299, 6629066.51766192)
"8607";2008-03-01 09:00:00;3361;33611;"f";c(82150.5617355304, 6629429.5805325)
"8608";2008-03-01 12:00:00;3361;33611;"f";c(82211.3409668507, 6629060.37437305)
"8609";2008-03-01 15:00:00;3361;33611;"f";c(82186.894875689, 6629008.02202849)
"8610";2008-03-01 18:01:00;3361;33611;"f";c(82100.5985202747, 6628932.70211892)
"8611";2008-03-01 21:00:00;3361;33611;"f";c(81798.268424247, 6628944.81892624)
"8612";2008-03-02;3361;33611;"f";c(81845.0560165182, 6628764.50182811)
"8613";2008-03-02 03:00:00;3361;33611;"f";c(81712.4963453081, 6628722.04146043)
"8614";2008-03-02 06:00:00;3361;33611;"f";c(81682.2596494586, 6628801.04800986)
"8615";2008-03-02 09:00:00;3361;33611;"f";c(81599.4559820791, 6628702.25649453)
"8616";2008-03-02 12:00:00;3361;33611;"f";c(80721.3348475257, 6628204.10301421)
"8617";2008-03-02 15:00:00;3361;33611;"f";c(80712.688889213, 6628182.18866803)
"8618";2008-03-02 18:00:00;3361;33611;"f";c(79814.4840500332, 6626805.15312175)
"8619";2008-03-02 21:00:00;3361;33611;"f";c(79743.831223709, 6626698.9105568)
"8620";2008-03-03;3361;33611;"f";c(79743.5385428869, 6626700.4594794)
"8621";2008-03-03 03:00:00;3361;33611;"f";c(79477.7286467337, 6625956.12498245)
"8622";2008-03-03 06:00:00;3361;33611;"f";c(79449.1072036171, 6625855.81374787)
"8623";2008-03-03 09:00:00;3361;33611;"f";c(79506.9428958044, 6625785.25509636)
"8624";2008-03-03 12:00:00;3361;33611;"f";c(79514.6665701644, 6625809.06964335)
"8625";2008-03-03 15:00:00;3361;33611;"f";c(79379.6497723634, 6624703.52964429)
"8626";2008-03-03 18:00:00;3361;33611;"f";c(79189.0452664908, 6624400.07675759)
"8627";2008-03-03 21:00:00;3361;33611;"f";c(79788.3490756048, 6624803.40072461)
"8628";2008-03-04;3361;33611;"f";c(80055.8545898678, 6624941.77537108)
"8629";2008-03-04 03:00:00;3361;33611;"f";c(80083.2450533118, 6624958.55906203)
"8630";2008-03-04 06:00:00;3361;33611;"f";c(80078.7372657135, 6624952.19315123)
"8631";2008-03-04 09:00:00;3361;33611;"f";c(80141.4146116739, 6624983.7947314)
"8632";2008-03-04 12:00:00;3361;33611;"f";c(80167.0258447443, 6625003.72210582)
"8633";2008-03-04 15:00:00;3361;33611;"f";c(80402.382821503, 6624959.73733378)
"8634";2008-03-04 18:00:00;3361;33611;"f";c(80381.2319818453, 6624970.07822675)
"8635";2008-03-04 21:00:00;3361;33611;"f";c(79941.4611872169, 6624946.09488387)
"8636";2008-03-05;3361;33611;"f";c(79936.0635691353, 6624954.36225263)
"8637";2008-03-05 03:00:00;3361;33611;"f";c(80309.4558117045, 6624987.46118481)
"8638";2008-03-05 06:00:00;3361;33611;"f";c(80363.1963666293, 6625001.06941783)
"8639";2008-03-05 09:00:00;3361;33611;"f";c(80318.680365581, 6624957.46019195)
"8640";2008-03-05 12:00:00;3361;33611;"f";c(80163.8749689247, 6625002.36976308)
"8641";2008-03-05 15:00:00;3361;33611;"f";c(80122.2974962974, 6624984.34006184)
"8642";2008-03-05 18:00:00;3361;33611;"f";c(80347.2910180004, 6624929.96239671)
"8643";2008-03-05 21:00:00;3361;33611;"f";c(80198.250632911, 6624874.21385399)
"8644";2008-03-06 00:01:00;3361;33611;"f";c(80198.7031372115, 6624873.52281854)
"8645";2008-03-06 03:00:00;3361;33611;"f";c(79975.1810403449, 6624867.26754296)
"8646";2008-03-06 06:00:00;3361;33611;"f";c(80066.4124261599, 6624958.12949296)
"8647";2008-03-06 09:00:00;3361;33611;"f";c(80053.7477913923, 6625068.52446565)
"8648";2008-03-06 12:00:00;3361;33611;"f";c(79830.6430039507, 6625000.03671948)
"8649";2008-03-06 15:00:00;3361;33611;"f";c(79870.7382597586, 6624934.76415502)
"8650";2008-03-06 18:01:00;3361;33611;"f";c(80241.2461814832, 6625079.40859142)
"8651";2008-03-06 21:00:00;3361;33611;"f";c(80325.4694136716, 6625029.26817281)
"8652";2008-03-07;3361;33611;"f";c(80330.7796678484, 6625063.5525341)
"8653";2008-03-07 03:00:00;3361;33611;"f";c(80407.6250446899, 6625059.92931447)
"8654";2008-03-07 06:00:00;3361;33611;"f";c(80471.0044490213, 6624967.12510423)
"8655";2008-03-07 09:00:00;3361;33611;"f";c(80198.2723527651, 6624723.9581813)
"8656";2008-03-07 12:00:00;3361;33611;"f";c(80990.1385517525, 6624641.45370491)
"8657";2008-03-07 15:00:00;3361;33611;"f";c(82226.7499485849, 6625265.82486529)
"8658";2008-03-07 18:00:00;3361;33611;"f";c(82876.8848970718, 6624891.58962856)
"8659";2008-03-07 21:00:00;3361;33611;"f";c(83007.1737559264, 6624950.09363256)
"8660";2008-03-08;3361;33611;"f";c(82921.3684980104, 6624917.74377853)
"8661";2008-03-08 03:00:00;3361;33611;"f";c(83029.4152287576, 6624789.63528163)
"8662";2008-03-08 06:00:00;3361;33611;"f";c(82808.1446825013, 6625051.93843967)
"8663";2008-03-08 09:00:00;3361;33611;"f";c(82943.6732044749, 6625150.6606733)
"8664";2008-03-08 12:00:00;3361;33611;"f";c(82922.528610644, 6625081.99941445)
"8665";2008-03-08 15:00:00;3361;33611;"f";c(82892.6167318247, 6625017.72119906)
"8666";2008-03-08 18:00:00;3361;33611;"f";c(83192.2354869064, 6625262.61794025)
"8667";2008-03-08 21:00:00;3361;33611;"f";c(83356.695435625, 6625349.08082091)
"8668";2008-03-09;3361;33611;"f";c(83408.2912469175, 6625266.35442834)
"8669";2008-03-09 03:00:00;3361;33611;"f";c(83409.3284830278, 6625264.92518227)
"8670";2008-03-09 06:00:00;3361;33611;"f";c(83406.0433548239, 6625349.06086377)
"8671";2008-03-09 09:00:00;3361;33611;"f";c(83547.2007168217, 6625140.90167678)
"8672";2008-03-09 12:00:00;3361;33611;"f";c(83672.0617178452, 6625193.77779003)
"8673";2008-03-09 15:00:00;3361;33611;"f";c(83653.9248902712, 6625062.21051284)
"8674";2008-03-09 18:00:00;3361;33611;"f";c(83700.2941361028, 6624565.43332534)
"8675";2008-03-09 21:01:00;3361;33611;"f";c(83678.4044953619, 6624500.85055547)
"8676";2008-03-10;3361;33611;"f";c(84885.5142150027, 6624226.34127806)
"8677";2008-03-10 03:00:00;3361;33611;"f";c(84927.3032413367, 6623955.35708454)
"8678";2008-03-10 06:00:00;3361;33611;"f";c(84914.3787858273, 6623947.60948115)
"8679";2008-03-10 09:00:00;3361;33611;"f";c(84949.5376458374, 6624615.27750788)
"8680";2008-03-10 12:00:00;3361;33611;"f";c(85268.4400769934, 6625182.61758399)
"8681";2008-03-10 15:00:00;3361;33611;"f";c(85328.4308252389, 6625185.53735023)
"8682";2008-03-10 18:00:00;3361;33611;"f";c(85737.226058654, 6625204.68174494)
"8683";2008-03-10 21:00:00;3361;33611;"f";c(85771.4700250254, 6625175.13275799)
"8684";2008-03-11;3361;33611;"f";c(85972.05681505, 6625210.2287607)
"8685";2008-03-11 03:00:00;3361;33611;"f";c(86741.7129420846, 6625241.15018526)
"8686";2008-03-11 06:00:00;3361;33611;"f";c(86793.3326507835, 6625348.8193222)
"8687";2008-03-11 09:00:00;3361;33611;"f";c(86903.5239117276, 6625157.86165107)
"8688";2008-03-11 12:00:00;3361;33611;"f";c(87053.5542066428, 6624942.14362386)
"8689";2008-03-11 15:00:00;3361;33611;"f";c(87296.0264575285, 6625007.09629245)
"8690";2008-03-11 18:00:00;3361;33611;"f";c(87266.1912134064, 6624888.73788381)
"8691";2008-03-11 21:00:00;3361;33611;"f";c(87390.9424351263, 6624831.5564633)
"8692";2008-03-12;3361;33611;"f";c(87470.5936408342, 6624677.59119526)
"8693";2008-03-12 03:00:00;3361;33611;"f";c(87463.0633895528, 6624690.04377721)
"8694";2008-03-12 06:00:00;3361;33611;"f";c(87565.6107606174, 6624588.22687406)
"8695";2008-03-12 09:00:00;3361;33611;"f";c(87825.9894706038, 6624272.82725989)
"8696";2008-03-12 12:00:00;3361;33611;"f";c(88031.2488555411, 6624326.57234033)
"8697";2008-03-12 15:00:00;3361;33611;"f";c(88630.1409176668, 6624690.49852787)
"8698";2008-03-12 18:00:00;3361;33611;"f";c(89104.6184388193, 6624593.44477385)
"8699";2008-03-12 21:00:00;3361;33611;"f";c(88900.8277857434, 6624233.03117622)
"8700";2008-03-13;3361;33611;"f";c(88403.5869562651, 6623846.21432525)
"8701";2008-03-13 03:00:00;3361;33611;"f";c(88369.7051551109, 6623891.50146918)
"8702";2008-03-13 06:00:00;3361;33611;"f";c(88329.5036742399, 6623915.08810826)
"8703";2008-03-13 09:00:00;3361;33611;"f";c(88041.1801607691, 6624116.28379535)
"8704";2008-03-13 12:00:00;3361;33611;"f";c(87581.1251681804, 6624211.1087967)
"8705";2008-03-13 15:00:00;3361;33611;"f";c(87418.594962389, 6624206.09228221)
"8706";2008-03-13 18:01:00;3361;33611;"f";c(86633.0665143244, 6624440.86821901)
"8707";2008-03-13 21:00:00;3361;33611;"f";c(86391.4414396055, 6624650.49839374)
"8708";2008-03-14;3361;33611;"f";c(86296.9762211825, 6624750.55710405)
"8709";2008-03-14 03:00:00;3361;33611;"f";c(86066.8768243416, 6624952.43431644)
"8710";2008-03-14 06:00:00;3361;33611;"f";c(86080.5957262674, 6624963.70061501)
"8711";2008-03-14 09:00:00;3361;33611;"f";c(85389.7587522949, 6625055.84009272)
"8712";2008-03-14 12:00:00;3361;33611;"f";c(85356.4556953056, 6625247.35523805)
"8713";2008-03-14 15:00:00;3361;33611;"f";c(84210.3069347646, 6625233.13401431)
"8714";2008-03-14 18:00:00;3361;33611;"f";c(83918.9671693385, 6625105.56171422)
"8715";2008-03-14 21:00:00;3361;33611;"f";c(83555.6650964801, 6625119.56505421)
"8716";2008-03-15;3361;33611;"f";c(84551.2452325293, 6624265.85254948)
"8717";2008-03-15 03:00:00;3361;33611;"f";c(84998.8153908502, 6623804.49089208)
"8718";2008-03-15 06:00:00;3361;33611;"f";c(84934.4548380417, 6623485.98157073)
"8719";2008-03-15 09:00:00;3361;33611;"f";c(85340.3100056905, 6622158.77472916)
"8720";2008-03-15 12:00:00;3361;33611;"f";c(84987.4682518183, 6621915.32192515)
"8721";2008-03-15 15:00:00;3361;33611;"f";c(84967.1950347718, 6621745.7047423)
"8722";2008-03-15 18:00:00;3361;33611;"f";c(84650.3740731511, 6621963.74179025)
"8723";2008-03-15 21:00:00;3361;33611;"f";c(84643.7036190035, 6621535.66279533)
"8724";2008-03-16;3361;33611;"f";c(84641.3306601662, 6621547.15488405)
"8725";2008-03-16 03:00:00;3361;33611;"f";c(85201.3234552005, 6621292.1553318)
"8726";2008-03-16 06:00:00;3361;33611;"f";c(85206.0230579777, 6621217.85385473)
"8727";2008-03-16 09:00:00;3361;33611;"f";c(85199.4727877138, 6621227.19309885)
"8728";2008-03-16 12:00:00;3361;33611;"f";c(85281.5956160002, 6620925.60919018)
"8729";2008-03-16 15:00:00;3361;33611;"f";c(85400.7908121641, 6620683.84717776)
"8730";2008-03-16 18:00:00;3361;33611;"f";c(85236.8563705583, 6620425.2819229)
"8731";2008-03-16 21:00:00;3361;33611;"f";c(85061.5399725653, 6620867.6834277)
"8732";2008-03-17;3361;33611;"f";c(84962.7499242949, 6621003.34427037)
"8733";2008-03-17 03:00:00;3361;33611;"f";c(84842.5685966536, 6621156.20682312)
"8734";2008-03-17 06:00:00;3361;33611;"f";c(84826.9231096234, 6621137.24049696)
"8735";2008-03-17 09:00:00;3361;33611;"f";c(85411.6388431846, 6621378.00041546)
"8736";2008-03-17 12:00:00;3361;33611;"f";c(86463.8180828926, 6621279.39668743)
"8737";2008-03-17 15:00:00;3361;33611;"f";c(86481.4584314284, 6621348.42437795)
"8738";2008-03-17 18:00:00;3361;33611;"f";c(86525.4661788429, 6621036.88689672)
"8739";2008-03-17 21:00:00;3361;33611;"f";c(86004.8679162259, 6621046.79835054)
"8740";2008-03-18;3361;33611;"f";c(86000.5030031517, 6621028.5663301)
"8741";2008-03-18 03:00:00;3361;33611;"f";c(86259.2212602276, 6620737.27086637)
"8742";2008-03-18 06:00:00;3361;33611;"f";c(86227.2961296955, 6620702.59961605)
"8743";2008-03-18 09:00:00;3361;33611;"f";c(86440.3947127739, 6620410.98549227)
"8744";2008-03-18 12:00:00;3361;33611;"f";c(86550.7058926164, 6620460.93385985)
"8745";2008-03-18 15:00:00;3361;33611;"f";c(86543.077862702, 6620466.60569063)
"8746";2008-03-18 18:00:00;3361;33611;"f";c(85842.6235505093, 6622017.95185817)
"8747";2008-03-18 21:00:00;3361;33611;"f";c(86248.5619555941, 6622574.53503328)
"8748";2008-03-19;3361;33611;"f";c(86679.2160060102, 6622971.21291368)
"8749";2008-03-19 03:00:00;3361;33611;"f";c(87371.2367239651, 6623004.47945834)
"8750";2008-03-19 06:00:00;3361;33611;"f";c(88440.6396273535, 6623092.24786848)
"8751";2008-03-19 09:00:00;3361;33611;"f";c(88662.4784293529, 6623253.71177605)
"8752";2008-03-19 12:01:00;3361;33611;"f";c(87032.6223475863, 6623516.78114054)
"8753";2008-03-19 15:00:00;3361;33611;"f";c(86876.7839829421, 6623783.29747738)
"8754";2008-03-19 18:00:00;3361;33611;"f";c(86899.0028099853, 6623945.76990311)
"8755";2008-03-19 21:00:00;3361;33611;"f";c(87013.1123689991, 6624065.02923226)
"8756";2008-03-20;3361;33611;"f";c(87052.2874971862, 6624082.49813785)
"8757";2008-03-20 03:00:00;3361;33611;"f";c(86981.3584227766, 6624153.76007767)
"8758";2008-03-20 06:00:00;3361;33611;"f";c(87067.6103893796, 6624236.06650661)
"8759";2008-03-20 09:00:00;3361;33611;"f";c(87375.4922282734, 6624365.22175766)
"8760";2008-03-20 12:00:00;3361;33611;"f";c(87719.4673935473, 6624105.94906629)
"8761";2008-03-20 15:00:00;3361;33611;"f";c(87696.6344787649, 6624148.9115928)
"8762";2008-03-20 18:00:00;3361;33611;"f";c(87722.7131989925, 6624112.37166448)
"8763";2008-03-20 21:00:00;3361;33611;"f";c(88235.8401039001, 6624202.87121971)
"8764";2008-03-21;3361;33611;"f";c(88204.8678244217, 6624280.5655978)
"8765";2008-03-21 03:00:00;3361;33611;"f";c(88202.6254436923, 6624283.74303857)
"8766";2008-03-21 06:00:00;3361;33611;"f";c(88151.827392852, 6624368.14010233)
"8767";2008-03-21 09:00:00;3361;33611;"f";c(88131.0762442616, 6624380.82657836)
"8768";2008-03-21 12:00:00;3361;33611;"f";c(88334.5014273601, 6624449.013524)
"8769";2008-03-21 15:00:00;3361;33611;"f";c(89267.652376157, 6624396.46618067)
"8770";2008-03-21 18:00:00;3361;33611;"f";c(89788.752216503, 6624109.30917771)
"8771";2008-03-21 21:00:00;3361;33611;"f";c(89836.4753627015, 6623827.77703418)
"8772";2008-03-22;3361;33611;"f";c(89759.7544889033, 6623770.7378797)
"8773";2008-03-22 03:00:00;3361;33611;"f";c(89455.8535886902, 6623939.03805505)
"8774";2008-03-22 06:00:00;3361;33611;"f";c(89403.6811655633, 6623948.2248782)
"8775";2008-03-22 09:00:00;3361;33611;"f";c(87953.3119547387, 6625053.84368033)
"8776";2008-03-22 12:00:00;3361;33611;"f";c(87630.1231237769, 6625100.45543064)
"8777";2008-03-22 15:00:00;3361;33611;"f";c(86005.7853537006, 6625429.25924938)
"8778";2008-03-22 18:00:00;3361;33611;"f";c(85325.6625349763, 6624920.57842082)
"8779";2008-03-22 21:00:00;3361;33611;"f";c(84426.7373741447, 6625002.51247009)
"8780";2008-03-23;3361;33611;"f";c(83994.1442512362, 6624703.64202808)
"8781";2008-03-23 03:00:00;3361;33611;"f";c(83945.7574131974, 6624360.96674491)
"8782";2008-03-23 06:00:00;3361;33611;"f";c(83734.0130973826, 6623540.01306047)
"8783";2008-03-23 09:00:00;3361;33611;"f";c(83764.6417787817, 6623539.99980143)
"8784";2008-03-23 12:00:00;3361;33611;"f";c(83390.1949049486, 6623371.20774194)
"8785";2008-03-23 15:00:00;3361;33611;"f";c(83111.591543881, 6623319.00230427)
"8786";2008-03-23 18:00:00;3361;33611;"f";c(82965.4092942527, 6622781.55376845)
"8787";2008-03-23 21:00:00;3361;33611;"f";c(82981.9135266176, 6622507.46035813)
"8788";2008-03-24;3361;33611;"f";c(83057.4408821349, 6622326.77221566)
"8789";2008-03-24 03:00:00;3361;33611;"f";c(83669.0568330014, 6622522.15480093)
"8790";2008-03-24 06:00:00;3361;33611;"f";c(83446.5226045368, 6622206.26596958)
"8791";2008-03-24 09:00:00;3361;33611;"f";c(83466.8065313498, 6622105.72940011)
"8792";2008-03-24 12:00:00;3361;33611;"f";c(83464.4659279604, 6622102.64339708)
"8793";2008-03-24 15:00:00;3361;33611;"f";c(84315.1372424263, 6620513.12608449)
"8794";2008-03-24 18:00:00;3361;33611;"f";c(84445.2659776061, 6620142.13120218)
"8795";2008-03-24 21:00:00;3361;33611;"f";c(84372.652830488, 6619809.45994991)
"8796";2008-03-25;3361;33611;"f";c(84396.9975832585, 6619799.4878093)
"8797";2008-03-25 03:00:00;3361;33611;"f";c(84122.5984060507, 6620257.12788994)
"8798";2008-03-25 06:00:00;3361;33611;"f";c(83622.0252716461, 6619628.33346679)
"8799";2008-03-25 09:00:00;3361;33611;"f";c(83685.0622146919, 6619457.99288359)
"8800";2008-03-25 12:00:00;3361;33611;"f";c(83294.0759989556, 6619353.14604359)
"8801";2008-03-25 15:00:00;3361;33611;"f";c(82816.6239376451, 6619218.65973505)
"8802";2008-03-25 18:00:00;3361;33611;"f";c(83177.161575399, 6618026.58829353)
"8803";2008-03-25 21:00:00;3361;33611;"f";c(83541.1338473958, 6617912.92279299)
"8804";2008-03-26;3361;33611;"f";c(83548.3120468002, 6617900.31103008)
"8805";2008-03-26 03:00:00;3361;33611;"f";c(83526.3031660348, 6617912.55334136)
"8806";2008-03-26 06:00:00;3361;33611;"f";c(83534.5850836766, 6617921.08562395)
"8807";2008-03-26 09:00:00;3361;33611;"f";c(83557.2245217314, 6617766.38430983)
"8808";2008-03-26 12:00:00;3361;33611;"f";c(83524.1140729593, 6617819.09428306)
"8809";2008-03-26 15:00:00;3361;33611;"f";c(83465.8044871805, 6617881.33735568)
"8810";2008-03-26 18:00:00;3361;33611;"f";c(83526.2472356737, 6617839.48399058)
"8811";2008-03-26 21:00:00;3361;33611;"f";c(83357.7367081352, 6617867.18841399)
"8812";2008-03-27;3361;33611;"f";c(83356.6411457548, 6617871.65544856)
"8813";2008-03-27 03:00:00;3361;33611;"f";c(83449.033539223, 6617829.03867549)
"8814";2008-03-27 06:00:00;3361;33611;"f";c(83519.2267943187, 6617775.97044115)
"8815";2008-03-27 09:00:00;3361;33611;"f";c(83488.4289957811, 6617774.47020017)
"8816";2008-03-27 12:00:00;3361;33611;"f";c(83665.0563994935, 6617899.07119721)
"8817";2008-03-27 15:00:00;3361;33611;"f";c(83584.4601673589, 6617917.46315615)
"8818";2008-03-27 18:00:00;3361;33611;"f";c(84288.9422542377, 6617898.74424852)
"8819";2008-03-27 21:00:00;3361;33611;"f";c(84269.6531921113, 6617970.86175371)
"8820";2008-03-28;3361;33611;"f";c(84353.733480902, 6617831.89961552)
"8821";2008-03-28 03:00:00;3361;33611;"f";c(84574.8854295565, 6617671.06698862)
"8822";2008-03-28 06:00:00;3361;33611;"f";c(84495.9490577829, 6617515.92610921)
"8823";2008-03-28 09:01:00;3361;33611;"f";c(84521.790365659, 6617749.6547463)
"8824";2008-03-28 12:00:00;3361;33611;"f";c(84229.7577471331, 6617892.88119455)
"8825";2008-03-28 15:00:00;3361;33611;"f";c(84245.9155597672, 6617913.51908338)
"8826";2008-03-28 18:00:00;3361;33611;"f";c(84509.7732809081, 6617871.19731007)
"8827";2008-03-28 21:00:00;3361;33611;"f";c(84865.3091483177, 6617872.24220334)
"8828";2008-03-29;3361;33611;"f";c(84904.2889361294, 6617851.75906761)
"8829";2008-03-29 03:00:00;3361;33611;"f";c(84797.7418567876, 6617876.17108153)
"8830";2008-03-29 06:00:00;3361;33611;"f";c(84520.5544246304, 6617667.9947605)
"8831";2008-03-29 09:00:00;3361;33611;"f";c(84522.9115345234, 6617664.12881932)
"8832";2008-03-29 12:00:00;3361;33611;"f";c(84600.4221302957, 6617450.9340846)
"8833";2008-03-29 15:00:00;3361;33611;"f";c(84546.9662556496, 6617782.14782644)
"8834";2008-03-29 18:00:00;3361;33611;"f";c(84156.8109490997, 6617843.71580979)
"8835";2008-03-29 21:00:00;3361;33611;"f";c(84002.5061706226, 6617695.8392906)
"8836";2008-03-30;3361;33611;"f";c(83269.7715059139, 6617740.71683791)
"8837";2008-03-30 03:00:00;3361;33611;"f";c(83244.5720226386, 6617805.00128051)
"8838";2008-03-30 06:00:00;3361;33611;"f";c(83224.0628267189, 6617835.47016705)
"8839";2008-03-30 09:00:00;3361;33611;"f";c(83207.300596773, 6617857.0782985)
"8840";2008-03-30 12:00:00;3361;33611;"f";c(83213.6945147237, 6617892.32026817)
"8841";2008-03-30 15:00:00;3361;33611;"f";c(83223.1713910767, 6617932.98979623)
"8842";2008-03-30 18:00:00;3361;33611;"f";c(83204.390938258, 6617958.61835285)
"8843";2008-03-30 21:00:00;3361;33611;"f";c(83191.8168163992, 6617896.76804595)
"8844";2008-03-31;3361;33611;"f";c(83209.2113022941, 6617955.29582616)
"8845";2008-03-31 03:00:00;3361;33611;"f";c(82765.2886574214, 6617954.23779908)
"8846";2008-03-31 06:00:00;3361;33611;"f";c(82755.5160726618, 6617972.23935763)
"8847";2008-03-31 09:00:00;3361;33611;"f";c(82660.6269810458, 6618372.57117612)
"8848";2008-03-31 12:00:00;3361;33611;"f";c(82697.522426568, 6618360.683986)
"8849";2008-03-31 15:00:00;3361;33611;"f";c(81102.5242414225, 6619253.01501293)
"8850";2008-03-31 18:00:00;3361;33611;"f";c(77939.2580622287, 6617663.15513016)
"8851";2008-03-31 21:00:00;3361;33611;"f";c(77898.7698244493, 6617459.90482717)
"8852";2008-04-01;3361;33611;"f";c(77956.4479724882, 6617534.18231)
"8853";2008-04-01 03:00:00;3361;33611;"f";c(78375.4224173301, 6617739.92402912)
"8854";2008-04-01 06:00:00;3361;33611;"f";c(78280.4510364971, 6617735.71479909)
"8855";2008-04-01 09:00:00;3361;33611;"f";c(77877.3653423489, 6618156.12998011)
"8856";2008-04-01 12:00:00;3361;33611;"f";c(78255.8749196953, 6618062.99141328)
"8857";2008-04-01 15:00:00;3361;33611;"f";c(78264.1138831117, 6618068.12700678)
"8858";2008-04-01 18:00:00;3361;33611;"f";c(78803.2529366581, 6618003.33193018)
"8859";2008-04-01 21:00:00;3361;33611;"f";c(79154.4314952359, 6619544.21172168)
"8860";2008-04-02;3361;33611;"f";c(79914.9018132515, 6620761.82021269)
"8861";2008-04-02 03:00:00;3361;33611;"f";c(80732.8113480048, 6621709.66590766)
"8862";2008-04-02 06:00:00;3361;33611;"f";c(80537.3196512809, 6622027.33742897)
"8863";2008-04-02 09:00:00;3361;33611;"f";c(79478.7943436714, 6622694.69767141)
"8864";2008-04-02 12:00:00;3361;33611;"f";c(79301.6356304736, 6623173.71110787)
"8865";2008-04-02 15:00:00;3361;33611;"f";c(79842.7365207329, 6624911.90712305)
"8866";2008-04-02 18:00:00;3361;33611;"f";c(79869.5377302133, 6625155.67151112)
"8867";2008-04-02 21:00:00;3361;33611;"f";c(79810.3297736661, 6625235.25992077)
"8868";2008-04-03;3361;33611;"f";c(79925.6220781194, 6625702.62222241)
"8869";2008-04-03 03:00:00;3361;33611;"f";c(80480.3141258212, 6626086.61454834)
"8870";2008-04-03 06:00:00;3361;33611;"f";c(79940.3673231977, 6627180.33898905)
